-2.515721645660685263e-02
1.680029264792479993e-01
3.225501964532569987e-01
4.338349053810174327e-01
5.225443889281909948e-01
5.887040357163266791e-01
6.418915020382885972e-01
6.927170020086310664e-01
7.339091796630365927e-01
7.704473083983006676e-01
7.991628227181475363e-01
8.265389944882294282e-01
8.499277458350695813e-01
8.689886947236992176e-01
8.881019963868164169e-01
9.074694885583891590e-01
9.226087680712165007e-01
9.365167849930248201e-01
9.477455886642011107e-01
9.581081642770034046e-01
9.698094387422415696e-01
9.783368725858567760e-01
9.852268737589775505e-01
9.929816647587967893e-01
1.000702114954137967e+00
1.006215415029875881e+00
1.011034613904286728e+00
1.015752810104519677e+00
1.020353682825618336e+00
1.024681308295039894e+00
1.030390121962913907e+00
1.034467753294933123e+00
1.039454813097884456e+00
1.044539970714281063e+00
1.048872604885618953e+00
1.052376475005627698e+00
1.056186646519837513e+00
1.059805104104059259e+00
1.063378451214352038e+00
1.067122089543785624e+00
1.070310886452040533e+00
1.073479277123930320e+00
1.076183886389654232e+00
1.078864800087419251e+00
1.081497866005323827e+00
1.084208659030104327e+00
1.086902216342010119e+00
1.088697783339689140e+00
1.091109696282916985e+00
1.092625284438144995e+00
1.094234780700944487e+00
1.096239940932757451e+00
1.097698776123178455e+00
1.099843090498130005e+00
1.101905807647197921e+00
1.103392370163530867e+00
1.105163158538339463e+00
1.106076247446941663e+00
1.107357650966498186e+00
1.108881017835300353e+00
1.110500299368182064e+00
1.111724110448052638e+00
1.113246302016929867e+00
1.114149612341339912e+00
1.115863305242880577e+00
1.117064076372802806e+00
1.118440010452720568e+00
1.119563793630194759e+00
1.120245267445444615e+00
1.121334309536939688e+00
1.122542941858298837e+00
1.123349394340710905e+00
1.124772215298195155e+00
1.125697851387903015e+00
1.126782833718155796e+00
1.127492646894789008e+00
1.128572442487091543e+00
1.129624088051153885e+00
1.131156461118086654e+00
1.132004671109989591e+00
1.132670093074350737e+00
1.133201385230284242e+00
1.133957425563496546e+00
1.134658647600603310e+00
1.135000534459146948e+00
1.135548621417268755e+00
1.136517303962245373e+00
1.136555314925607796e+00
1.137060905642782282e+00
1.137627291087318415e+00
1.138394807424427890e+00
1.138838257940278265e+00
1.139914178394988875e+00
1.140703000638060960e+00
1.141510327325024665e+00
1.142400710420635734e+00
1.143012764345026300e+00
